,id,date,store_nbr,family,sales,onpromotion
1416693,1416693,2015-03-09,1,BEVERAGES,1296.0,0
1416694,1416694,2015-03-09,1,BOOKS,0.0,0
1418472,1418472,2015-03-10,1,AUTOMOTIVE,3.0,0
1418473,1418473,2015-03-10,1,BABY CARE,0.0,0
1418474,1418474,2015-03-10,1,BEAUTY,2.0,0
1418475,1418475,2015-03-10,1,BEVERAGES,1300.0,0
1418476,1418476,2015-03-10,1,BOOKS,0.0,0
1420254,1420254,2015-03-11,1,AUTOMOTIVE,4.0,0
1420255,1420255,2015-03-11,1,BABY CARE,0.0,0
1420256,1420256,2015-03-11,1,BEAUTY,1.0,0
1420257,1420257,2015-03-11,1,BEVERAGES,1241.0,0
1420258,1420258,2015-03-11,1,BOOKS,0.0,0
1422036,1422036,2015-03-12,1,AUTOMOTIVE,1.0,0
1422037,1422037,2015-03-12,1,BABY CARE,0.0,0
1422038,1422038,2015-03-12,1,BEAUTY,2.0,0
1422039,1422039,2015-03-12,1,BEVERAGES,988.0,0
1422040,1422040,2015-03-12,1,BOOKS,0.0,0
1423818,1423818,2015-03-13,1,AUTOMOTIVE,4.0,0
1423819,1423819,2015-03-13,1,BABY CARE,0.0,0
1423820,1423820,2015-03-13,1,BEAUTY,1.0,0
1423821,1423821,2015-03-13,1,BEVERAGES,1545.0,0
1423822,1423822,2015-03-13,1,BOOKS,0.0,0
1425600,1425600,2015-03-14,1,AUTOMOTIVE,3.0,0
1425601,1425601,2015-03-14,1,BABY CARE,0.0,0
1425602,1425602,2015-03-14,1,BEAUTY,1.0,0
1425603,1425603,2015-03-14,1,BEVERAGES,1198.0,0
1425604,1425604,2015-03-14,1,BOOKS,0.0,0
1427382,1427382,2015-03-15,1,AUTOMOTIVE,1.0,0
1427383,1427383,2015-03-15,1,BABY CARE,0.0,0
1427384,1427384,2015-03-15,1,BEAUTY,0.0,0
1427385,1427385,2015-03-15,1,BEVERAGES,532.0,0
1427386,1427386,2015-03-15,1,BOOKS,0.0,0
1429164,1429164,2015-03-16,1,AUTOMOTIVE,3.0,0
1429165,1429165,2015-03-16,1,BABY CARE,0.0,0
1429166,1429166,2015-03-16,1,BEAUTY,3.0,0
1429167,1429167,2015-03-16,1,BEVERAGES,1107.0,1
1429168,1429168,2015-03-16,1,BOOKS,0.0,0
1430946,1430946,2015-03-17,1,AUTOMOTIVE,3.0,0
1430947,1430947,2015-03-17,1,BABY CARE,0.0,0
1430948,1430948,2015-03-17,1,BEAUTY,2.0,0
1430949,1430949,2015-03-17,1,BEVERAGES,1034.0,0
1430950,1430950,2015-03-17,1,BOOKS,0.0,0
1432728,1432728,2015-03-18,1,AUTOMOTIVE,3.0,0
1432729,1432729,2015-03-18,1,BABY CARE,0.0,0
1432730,1432730,2015-03-18,1,BEAUTY,0.0,0
1432731,1432731,2015-03-18,1,BEVERAGES,812.0,0
1432732,1432732,2015-03-18,1,BOOKS,0.0,0
1434510,1434510,2015-03-19,1,AUTOMOTIVE,0.0,0
1434511,1434511,2015-03-19,1,BABY CARE,0.0,0
1434512,1434512,2015-03-19,1,BEAUTY,2.0,0
1434513,1434513,2015-03-19,1,BEVERAGES,867.0,0
1434514,1434514,2015-03-19,1,BOOKS,0.0,0
1436292,1436292,2015-03-20,1,AUTOMOTIVE,0.0,0
1436293,1436293,2015-03-20,1,BABY CARE,0.0,0
1436294,1436294,2015-03-20,1,BEAUTY,0.0,0
1436295,1436295,2015-03-20,1,BEVERAGES,1185.0,0
1436296,1436296,2015-03-20,1,BOOKS,0.0,0
1438074,1438074,2015-03-21,1,AUTOMOTIVE,1.0,0
1438075,1438075,2015-03-21,1,BABY CARE,0.0,0
1438076,1438076,2015-03-21,1,BEAUTY,2.0,0
1438077,1438077,2015-03-21,1,BEVERAGES,1172.0,0
1438078,1438078,2015-03-21,1,BOOKS,0.0,0
1439856,1439856,2015-03-22,1,AUTOMOTIVE,3.0,0
1439857,1439857,2015-03-22,1,BABY CARE,0.0,0
1439858,1439858,2015-03-22,1,BEAUTY,0.0,0
1439859,1439859,2015-03-22,1,BEVERAGES,459.0,0
1439860,1439860,2015-03-22,1,BOOKS,0.0,0
1441638,1441638,2015-03-23,1,AUTOMOTIVE,5.0,0
1441639,1441639,2015-03-23,1,BABY CARE,0.0,0
1441640,1441640,2015-03-23,1,BEAUTY,1.0,0
1441641,1441641,2015-03-23,1,BEVERAGES,1018.0,0
1441642,1441642,2015-03-23,1,BOOKS,0.0,0
1443420,1443420,2015-03-24,1,AUTOMOTIVE,7.0,0
1443421,1443421,2015-03-24,1,BABY CARE,0.0,0
1443422,1443422,2015-03-24,1,BEAUTY,4.0,0
1443423,1443423,2015-03-24,1,BEVERAGES,859.0,0
1443424,1443424,2015-03-24,1,BOOKS,0.0,0
1445202,1445202,2015-03-25,1,AUTOMOTIVE,0.0,0
1445203,1445203,2015-03-25,1,BABY CARE,0.0,0
1445204,1445204,2015-03-25,1,BEAUTY,2.0,0
1445205,1445205,2015-03-25,1,BEVERAGES,956.0,0
1445206,1445206,2015-03-25,1,BOOKS,0.0,0
1446984,1446984,2015-03-26,1,AUTOMOTIVE,1.0,0
1446985,1446985,2015-03-26,1,BABY CARE,0.0,0
1446986,1446986,2015-03-26,1,BEAUTY,2.0,0
1446987,1446987,2015-03-26,1,BEVERAGES,748.0,0
1446988,1446988,2015-03-26,1,BOOKS,0.0,0
1448766,1448766,2015-03-27,1,AUTOMOTIVE,5.0,0
1448767,1448767,2015-03-27,1,BABY CARE,0.0,0
1448768,1448768,2015-03-27,1,BEAUTY,1.0,0
1448769,1448769,2015-03-27,1,BEVERAGES,1167.0,1
1448770,1448770,2015-03-27,1,BOOKS,0.0,0
1450548,1450548,2015-03-28,1,AUTOMOTIVE,5.0,0
1450549,1450549,2015-03-28,1,BABY CARE,0.0,0
1450550,1450550,2015-03-28,1,BEAUTY,2.0,0
1450551,1450551,2015-03-28,1,BEVERAGES,1231.0,0
1450552,1450552,2015-03-28,1,BOOKS,0.0,0
1452330,1452330,2015-03-29,1,AUTOMOTIVE,0.0,0
1452331,1452331,2015-03-29,1,BABY CARE,0.0,0
1452332,1452332,2015-03-29,1,BEAUTY,1.0,0
1452333,1452333,2015-03-29,1,BEVERAGES,462.0,1
1452334,1452334,2015-03-29,1,BOOKS,0.0,0
1454112,1454112,2015-03-30,1,AUTOMOTIVE,2.0,0
1454113,1454113,2015-03-30,1,BABY CARE,0.0,0
1454114,1454114,2015-03-30,1,BEAUTY,2.0,0
1454115,1454115,2015-03-30,1,BEVERAGES,760.0,0
1454116,1454116,2015-03-30,1,BOOKS,0.0,0
1455894,1455894,2015-03-31,1,AUTOMOTIVE,6.0,0
1455895,1455895,2015-03-31,1,BABY CARE,0.0,0
1455896,1455896,2015-03-31,1,BEAUTY,1.0,0
1455897,1455897,2015-03-31,1,BEVERAGES,870.0,1
1455898,1455898,2015-03-31,1,BOOKS,0.0,0
1457676,1457676,2015-04-01,1,AUTOMOTIVE,2.0,0
1457677,1457677,2015-04-01,1,BABY CARE,0.0,0
1457678,1457678,2015-04-01,1,BEAUTY,1.0,0
1457679,1457679,2015-04-01,1,BEVERAGES,1057.0,1
1457680,1457680,2015-04-01,1,BOOKS,0.0,0
1459458,1459458,2015-04-02,1,AUTOMOTIVE,2.0,0
1459459,1459459,2015-04-02,1,BABY CARE,0.0,0
1459460,1459460,2015-04-02,1,BEAUTY,0.0,0
1459461,1459461,2015-04-02,1,BEVERAGES,972.0,0
1459462,1459462,2015-04-02,1,BOOKS,0.0,0
1461240,1461240,2015-04-03,1,AUTOMOTIVE,0.0,0
1461241,1461241,2015-04-03,1,BABY CARE,0.0,0
1461242,1461242,2015-04-03,1,BEAUTY,0.0,0
1461243,1461243,2015-04-03,1,BEVERAGES,358.0,0
1461244,1461244,2015-04-03,1,BOOKS,0.0,0
1463022,1463022,2015-04-04,1,AUTOMOTIVE,1.0,0
1463023,1463023,2015-04-04,1,BABY CARE,0.0,0
1463024,1463024,2015-04-04,1,BEAUTY,2.0,0
1463025,1463025,2015-04-04,1,BEVERAGES,947.0,2
1463026,1463026,2015-04-04,1,BOOKS,0.0,0
1464804,1464804,2015-04-05,1,AUTOMOTIVE,1.0,0
1464805,1464805,2015-04-05,1,BABY CARE,0.0,0
1464806,1464806,2015-04-05,1,BEAUTY,0.0,0
1464807,1464807,2015-04-05,1,BEVERAGES,453.0,0
1464808,1464808,2015-04-05,1,BOOKS,0.0,0
1466586,1466586,2015-04-06,1,AUTOMOTIVE,3.0,0
1466587,1466587,2015-04-06,1,BABY CARE,0.0,0
1466588,1466588,2015-04-06,1,BEAUTY,1.0,0
1466589,1466589,2015-04-06,1,BEVERAGES,1111.0,0
1466590,1466590,2015-04-06,1,BOOKS,0.0,0
1468368,1468368,2015-04-07,1,AUTOMOTIVE,2.0,0
1468369,1468369,2015-04-07,1,BABY CARE,0.0,0
1468370,1468370,2015-04-07,1,BEAUTY,0.0,0
1468371,1468371,2015-04-07,1,BEVERAGES,1222.0,1
1468372,1468372,2015-04-07,1,BOOKS,0.0,0
1470150,1470150,2015-04-08,1,AUTOMOTIVE,6.0,0
1470151,1470151,2015-04-08,1,BABY CARE,0.0,0
1470152,1470152,2015-04-08,1,BEAUTY,0.0,0
1470153,1470153,2015-04-08,1,BEVERAGES,1316.0,0
1470154,1470154,2015-04-08,1,BOOKS,0.0,0
1471932,1471932,2015-04-09,1,AUTOMOTIVE,1.0,0
1471933,1471933,2015-04-09,1,BABY CARE,0.0,0
1471934,1471934,2015-04-09,1,BEAUTY,2.0,0
1471935,1471935,2015-04-09,1,BEVERAGES,1076.0,1
1471936,1471936,2015-04-09,1,BOOKS,0.0,0
1473714,1473714,2015-04-10,1,AUTOMOTIVE,1.0,0
1473715,1473715,2015-04-10,1,BABY CARE,0.0,0
1473716,1473716,2015-04-10,1,BEAUTY,1.0,0
1473717,1473717,2015-04-10,1,BEVERAGES,1143.0,1
1473718,1473718,2015-04-10,1,BOOKS,0.0,0
1475496,1475496,2015-04-11,1,AUTOMOTIVE,7.0,0
1475497,1475497,2015-04-11,1,BABY CARE,0.0,0
1475498,1475498,2015-04-11,1,BEAUTY,3.0,0
1475499,1475499,2015-04-11,1,BEVERAGES,1268.0,1
1475500,1475500,2015-04-11,1,BOOKS,0.0,0
1477278,1477278,2015-04-12,1,AUTOMOTIVE,1.0,0
1477279,1477279,2015-04-12,1,BABY CARE,0.0,0
1477280,1477280,2015-04-12,1,BEAUTY,1.0,0
1477281,1477281,2015-04-12,1,BEVERAGES,429.0,1
1477282,1477282,2015-04-12,1,BOOKS,0.0,0
1479060,1479060,2015-04-13,1,AUTOMOTIVE,3.0,0
1479061,1479061,2015-04-13,1,BABY CARE,0.0,0
1479062,1479062,2015-04-13,1,BEAUTY,1.0,0
1479063,1479063,2015-04-13,1,BEVERAGES,1043.0,1
1479064,1479064,2015-04-13,1,BOOKS,0.0,0
1480842,1480842,2015-04-14,1,AUTOMOTIVE,4.0,0
1480843,1480843,2015-04-14,1,BABY CARE,0.0,0
1480844,1480844,2015-04-14,1,BEAUTY,4.0,0
1480845,1480845,2015-04-14,1,BEVERAGES,930.0,1
1480846,1480846,2015-04-14,1,BOOKS,0.0,0
1482624,1482624,2015-04-15,1,AUTOMOTIVE,1.0,0
1482625,1482625,2015-04-15,1,BABY CARE,0.0,0
1482626,1482626,2015-04-15,1,BEAUTY,6.0,0
1482627,1482627,2015-04-15,1,BEVERAGES,968.0,1
1482628,1482628,2015-04-15,1,BOOKS,0.0,0
1484406,1484406,2015-04-16,1,AUTOMOTIVE,2.0,0
1484407,1484407,2015-04-16,1,BABY CARE,0.0,0
1484408,1484408,2015-04-16,1,BEAUTY,1.0,0
1484409,1484409,2015-04-16,1,BEVERAGES,912.0,2
1484410,1484410,2015-04-16,1,BOOKS,0.0,0
1486188,1486188,2015-04-17,1,AUTOMOTIVE,4.0,0
1486189,1486189,2015-04-17,1,BABY CARE,0.0,0
1486190,1486190,2015-04-17,1,BEAUTY,0.0,0
1486191,1486191,2015-04-17,1,BEVERAGES,975.0,1
1486192,1486192,2015-04-17,1,BOOKS,0.0,0
1487970,1487970,2015-04-18,1,AUTOMOTIVE,2.0,0
1487971,1487971,2015-04-18,1,BABY CARE,0.0,0
1487972,1487972,2015-04-18,1,BEAUTY,0.0,0
1487973,1487973,2015-04-18,1,BEVERAGES,1234.0,2
1487974,1487974,2015-04-18,1,BOOKS,0.0,0
1489752,1489752,2015-04-19,1,AUTOMOTIVE,2.0,0
1489753,1489753,2015-04-19,1,BABY CARE,0.0,0
1489754,1489754,2015-04-19,1,BEAUTY,0.0,0
1489755,1489755,2015-04-19,1,BEVERAGES,461.0,2
1489756,1489756,2015-04-19,1,BOOKS,0.0,0
1491534,1491534,2015-04-20,1,AUTOMOTIVE,3.0,0
1491535,1491535,2015-04-20,1,BABY CARE,0.0,0
1491536,1491536,2015-04-20,1,BEAUTY,2.0,0
1491537,1491537,2015-04-20,1,BEVERAGES,970.0,1
1491538,1491538,2015-04-20,1,BOOKS,0.0,0
1493316,1493316,2015-04-21,1,AUTOMOTIVE,3.0,0
1493317,1493317,2015-04-21,1,BABY CARE,0.0,0
1493318,1493318,2015-04-21,1,BEAUTY,0.0,0
1493319,1493319,2015-04-21,1,BEVERAGES,1114.0,1
1493320,1493320,2015-04-21,1,BOOKS,0.0,0
1495098,1495098,2015-04-22,1,AUTOMOTIVE,3.0,0
1495099,1495099,2015-04-22,1,BABY CARE,0.0,0
1495100,1495100,2015-04-22,1,BEAUTY,1.0,0
1495101,1495101,2015-04-22,1,BEVERAGES,1134.0,1
1495102,1495102,2015-04-22,1,BOOKS,0.0,0
1496880,1496880,2015-04-23,1,AUTOMOTIVE,2.0,0
1496881,1496881,2015-04-23,1,BABY CARE,0.0,0
1496882,1496882,2015-04-23,1,BEAUTY,3.0,0
1496883,1496883,2015-04-23,1,BEVERAGES,1066.0,1
1496884,1496884,2015-04-23,1,BOOKS,0.0,0
1498662,1498662,2015-04-24,1,AUTOMOTIVE,6.0,0
1498663,1498663,2015-04-24,1,BABY CARE,0.0,0
1498664,1498664,2015-04-24,1,BEAUTY,0.0,0
1498665,1498665,2015-04-24,1,BEVERAGES,1195.0,2
1498666,1498666,2015-04-24,1,BOOKS,0.0,0
1500444,1500444,2015-04-25,1,AUTOMOTIVE,2.0,0
1500445,1500445,2015-04-25,1,BABY CARE,0.0,0
1500446,1500446,2015-04-25,1,BEAUTY,4.0,0
1500447,1500447,2015-04-25,1,BEVERAGES,1249.0,4
1500448,1500448,2015-04-25,1,BOOKS,0.0,0
1502226,1502226,2015-04-26,1,AUTOMOTIVE,0.0,0
1502227,1502227,2015-04-26,1,BABY CARE,0.0,0
1502228,1502228,2015-04-26,1,BEAUTY,0.0,0
1502229,1502229,2015-04-26,1,BEVERAGES,560.0,3
1502230,1502230,2015-04-26,1,BOOKS,0.0,0
1504008,1504008,2015-04-27,1,AUTOMOTIVE,2.0,0
1504009,1504009,2015-04-27,1,BABY CARE,0.0,0
1504010,1504010,2015-04-27,1,BEAUTY,2.0,0
1504011,1504011,2015-04-27,1,BEVERAGES,1125.0,2
1504012,1504012,2015-04-27,1,BOOKS,0.0,0
1505790,1505790,2015-04-28,1,AUTOMOTIVE,6.0,0
1505791,1505791,2015-04-28,1,BABY CARE,0.0,0
1505792,1505792,2015-04-28,1,BEAUTY,3.0,0
1505793,1505793,2015-04-28,1,BEVERAGES,1106.0,2
1505794,1505794,2015-04-28,1,BOOKS,0.0,0
1507572,1507572,2015-04-29,1,AUTOMOTIVE,1.0,0
1507573,1507573,2015-04-29,1,BABY CARE,0.0,0
1507574,1507574,2015-04-29,1,BEAUTY,2.0,0
1507575,1507575,2015-04-29,1,BEVERAGES,930.0,2
1507576,1507576,2015-04-29,1,BOOKS,0.0,0
1509354,1509354,2015-04-30,1,AUTOMOTIVE,10.0,0
1509355,1509355,2015-04-30,1,BABY CARE,0.0,0
1509356,1509356,2015-04-30,1,BEAUTY,2.0,0
1509357,1509357,2015-04-30,1,BEVERAGES,1291.0,1
1509358,1509358,2015-04-30,1,BOOKS,0.0,0
1511136,1511136,2015-05-01,1,AUTOMOTIVE,2.0,0
1511137,1511137,2015-05-01,1,BABY CARE,0.0,0
1511138,1511138,2015-05-01,1,BEAUTY,2.0,0
1511139,1511139,2015-05-01,1,BEVERAGES,363.0,1
1511140,1511140,2015-05-01,1,BOOKS,0.0,0
1512918,1512918,2015-05-02,1,AUTOMOTIVE,0.0,0
1512919,1512919,2015-05-02,1,BABY CARE,0.0,0
1512920,1512920,2015-05-02,1,BEAUTY,1.0,0
1512921,1512921,2015-05-02,1,BEVERAGES,1245.0,1
1512922,1512922,2015-05-02,1,BOOKS,0.0,0
1514700,1514700,2015-05-03,1,AUTOMOTIVE,2.0,0
1514701,1514701,2015-05-03,1,BABY CARE,0.0,0
1514702,1514702,2015-05-03,1,BEAUTY,1.0,0
1514703,1514703,2015-05-03,1,BEVERAGES,469.0,1
1514704,1514704,2015-05-03,1,BOOKS,0.0,0
1516482,1516482,2015-05-04,1,AUTOMOTIVE,5.0,0
1516483,1516483,2015-05-04,1,BABY CARE,0.0,0
1516484,1516484,2015-05-04,1,BEAUTY,3.0,0
1516485,1516485,2015-05-04,1,BEVERAGES,1077.0,2
1516486,1516486,2015-05-04,1,BOOKS,0.0,0
1518264,1518264,2015-05-05,1,AUTOMOTIVE,9.0,0
1518265,1518265,2015-05-05,1,BABY CARE,0.0,0
1518266,1518266,2015-05-05,1,BEAUTY,2.0,0
1518267,1518267,2015-05-05,1,BEVERAGES,1106.0,2
1518268,1518268,2015-05-05,1,BOOKS,0.0,0
1520046,1520046,2015-05-06,1,AUTOMOTIVE,1.0,0
1520047,1520047,2015-05-06,1,BABY CARE,0.0,0
1520048,1520048,2015-05-06,1,BEAUTY,1.0,0
1520049,1520049,2015-05-06,1,BEVERAGES,1095.0,3
1520050,1520050,2015-05-06,1,BOOKS,0.0,0
1521828,1521828,2015-05-07,1,AUTOMOTIVE,4.0,0
1521829,1521829,2015-05-07,1,BABY CARE,0.0,0
1521830,1521830,2015-05-07,1,BEAUTY,5.0,0
1521831,1521831,2015-05-07,1,BEVERAGES,1045.0,2
1521832,1521832,2015-05-07,1,BOOKS,0.0,0
1523610,1523610,2015-05-08,1,AUTOMOTIVE,1.0,0
1523611,1523611,2015-05-08,1,BABY CARE,0.0,0
1523612,1523612,2015-05-08,1,BEAUTY,3.0,0
1523613,1523613,2015-05-08,1,BEVERAGES,1260.0,1
1523614,1523614,2015-05-08,1,BOOKS,0.0,0
1525392,1525392,2015-05-09,1,AUTOMOTIVE,5.0,0
1525393,1525393,2015-05-09,1,BABY CARE,0.0,0
1525394,1525394,2015-05-09,1,BEAUTY,3.0,0
1525395,1525395,2015-05-09,1,BEVERAGES,1410.0,3
1525396,1525396,2015-05-09,1,BOOKS,0.0,0
1527174,1527174,2015-05-10,1,AUTOMOTIVE,0.0,0
1527175,1527175,2015-05-10,1,BABY CARE,0.0,0
1527176,1527176,2015-05-10,1,BEAUTY,0.0,0
1527177,1527177,2015-05-10,1,BEVERAGES,450.0,1
1527178,1527178,2015-05-10,1,BOOKS,0.0,0
1528956,1528956,2015-05-11,1,AUTOMOTIVE,1.0,0
1528957,1528957,2015-05-11,1,BABY CARE,0.0,0
1528958,1528958,2015-05-11,1,BEAUTY,2.0,0
1528959,1528959,2015-05-11,1,BEVERAGES,1393.0,4
1528960,1528960,2015-05-11,1,BOOKS,0.0,0
1530738,1530738,2015-05-12,1,AUTOMOTIVE,3.0,0
1530739,1530739,2015-05-12,1,BABY CARE,0.0,0
1530740,1530740,2015-05-12,1,BEAUTY,3.0,0
1530741,1530741,2015-05-12,1,BEVERAGES,1522.0,2
1530742,1530742,2015-05-12,1,BOOKS,0.0,0
1532520,1532520,2015-05-13,1,AUTOMOTIVE,3.0,0
1532521,1532521,2015-05-13,1,BABY CARE,0.0,0
1532522,1532522,2015-05-13,1,BEAUTY,3.0,0
1532523,1532523,2015-05-13,1,BEVERAGES,1600.0,2
1532524,1532524,2015-05-13,1,BOOKS,0.0,0
1534302,1534302,2015-05-14,1,AUTOMOTIVE,2.0,0
1534303,1534303,2015-05-14,1,BABY CARE,0.0,0
1534304,1534304,2015-05-14,1,BEAUTY,3.0,0
1534305,1534305,2015-05-14,1,BEVERAGES,1258.0,1
1534306,1534306,2015-05-14,1,BOOKS,0.0,0
1536084,1536084,2015-05-15,1,AUTOMOTIVE,2.0,0
1536085,1536085,2015-05-15,1,BABY CARE,0.0,0
1536086,1536086,2015-05-15,1,BEAUTY,1.0,0
1536087,1536087,2015-05-15,1,BEVERAGES,1393.0,1
1536088,1536088,2015-05-15,1,BOOKS,0.0,0
1537866,1537866,2015-05-16,1,AUTOMOTIVE,3.0,0
1537867,1537867,2015-05-16,1,BABY CARE,0.0,0
1537868,1537868,2015-05-16,1,BEAUTY,6.0,0
1537869,1537869,2015-05-16,1,BEVERAGES,1487.0,1
1537870,1537870,2015-05-16,1,BOOKS,0.0,0
1539648,1539648,2015-05-17,1,AUTOMOTIVE,0.0,0
1539649,1539649,2015-05-17,1,BABY CARE,0.0,0
1539650,1539650,2015-05-17,1,BEAUTY,0.0,0
1539651,1539651,2015-05-17,1,BEVERAGES,567.0,0
1539652,1539652,2015-05-17,1,BOOKS,0.0,0
1541430,1541430,2015-05-18,1,AUTOMOTIVE,0.0,0
1541431,1541431,2015-05-18,1,BABY CARE,0.0,0
1541432,1541432,2015-05-18,1,BEAUTY,0.0,0
1541433,1541433,2015-05-18,1,BEVERAGES,1310.0,0
1541434,1541434,2015-05-18,1,BOOKS,0.0,0
1543212,1543212,2015-05-19,1,AUTOMOTIVE,5.0,0
1543213,1543213,2015-05-19,1,BABY CARE,0.0,0
1543214,1543214,2015-05-19,1,BEAUTY,2.0,0
1543215,1543215,2015-05-19,1,BEVERAGES,1421.0,2
1543216,1543216,2015-05-19,1,BOOKS,0.0,0
1544994,1544994,2015-05-20,1,AUTOMOTIVE,0.0,0
1544995,1544995,2015-05-20,1,BABY CARE,0.0,0
1544996,1544996,2015-05-20,1,BEAUTY,4.0,0
1544997,1544997,2015-05-20,1,BEVERAGES,1518.0,2
1544998,1544998,2015-05-20,1,BOOKS,0.0,0
1546776,1546776,2015-05-21,1,AUTOMOTIVE,5.0,0
1546777,1546777,2015-05-21,1,BABY CARE,0.0,0
1546778,1546778,2015-05-21,1,BEAUTY,1.0,0
1546779,1546779,2015-05-21,1,BEVERAGES,1278.0,0
1546780,1546780,2015-05-21,1,BOOKS,0.0,0
1548558,1548558,2015-05-22,1,AUTOMOTIVE,2.0,0
1548559,1548559,2015-05-22,1,BABY CARE,0.0,0
1548560,1548560,2015-05-22,1,BEAUTY,2.0,0
1548561,1548561,2015-05-22,1,BEVERAGES,1484.0,1
1548562,1548562,2015-05-22,1,BOOKS,0.0,0
1550340,1550340,2015-05-23,1,AUTOMOTIVE,1.0,0
1550341,1550341,2015-05-23,1,BABY CARE,0.0,0
1550342,1550342,2015-05-23,1,BEAUTY,3.0,0
1550343,1550343,2015-05-23,1,BEVERAGES,1385.0,0
1550344,1550344,2015-05-23,1,BOOKS,0.0,0
1552122,1552122,2015-05-24,1,AUTOMOTIVE,0.0,0
1552123,1552123,2015-05-24,1,BABY CARE,0.0,0
1552124,1552124,2015-05-24,1,BEAUTY,0.0,0
1552125,1552125,2015-05-24,1,BEVERAGES,700.0,2
1552126,1552126,2015-05-24,1,BOOKS,0.0,0
1553904,1553904,2015-05-25,1,AUTOMOTIVE,3.0,0
1553905,1553905,2015-05-25,1,BABY CARE,0.0,0
1553906,1553906,2015-05-25,1,BEAUTY,4.0,0
1553907,1553907,2015-05-25,1,BEVERAGES,1912.0,0
1553908,1553908,2015-05-25,1,BOOKS,0.0,0
1555686,1555686,2015-05-26,1,AUTOMOTIVE,1.0,0
1555687,1555687,2015-05-26,1,BABY CARE,0.0,0
1555688,1555688,2015-05-26,1,BEAUTY,1.0,0
1555689,1555689,2015-05-26,1,BEVERAGES,2103.0,2
1555690,1555690,2015-05-26,1,BOOKS,0.0,0
1557468,1557468,2015-05-27,1,AUTOMOTIVE,5.0,0
1557469,1557469,2015-05-27,1,BABY CARE,0.0,0
1557470,1557470,2015-05-27,1,BEAUTY,4.0,0
1557471,1557471,2015-05-27,1,BEVERAGES,2331.0,6
1557472,1557472,2015-05-27,1,BOOKS,0.0,0
1559250,1559250,2015-05-28,1,AUTOMOTIVE,9.0,0
1559251,1559251,2015-05-28,1,BABY CARE,0.0,0
1559252,1559252,2015-05-28,1,BEAUTY,0.0,0
1559253,1559253,2015-05-28,1,BEVERAGES,1840.0,2
1559254,1559254,2015-05-28,1,BOOKS,0.0,0
1561032,1561032,2015-05-29,1,AUTOMOTIVE,2.0,0
1561033,1561033,2015-05-29,1,BABY CARE,0.0,0
1561034,1561034,2015-05-29,1,BEAUTY,0.0,0
1561035,1561035,2015-05-29,1,BEVERAGES,2194.0,1
1561036,1561036,2015-05-29,1,BOOKS,0.0,0
1562814,1562814,2015-05-30,1,AUTOMOTIVE,3.0,0
1562815,1562815,2015-05-30,1,BABY CARE,0.0,0
1562816,1562816,2015-05-30,1,BEAUTY,4.0,0
1562817,1562817,2015-05-30,1,BEVERAGES,2356.0,0
1562818,1562818,2015-05-30,1,BOOKS,0.0,0
1564596,1564596,2015-05-31,1,AUTOMOTIVE,1.0,0
1564597,1564597,2015-05-31,1,BABY CARE,0.0,0
1564598,1564598,2015-05-31,1,BEAUTY,1.0,1
1564599,1564599,2015-05-31,1,BEVERAGES,1104.0,2
1564600,1564600,2015-05-31,1,BOOKS,0.0,0
1566378,1566378,2015-06-01,1,AUTOMOTIVE,1.0,0
1566379,1566379,2015-06-01,1,BABY CARE,0.0,0
1566380,1566380,2015-06-01,1,BEAUTY,6.0,0
1566381,1566381,2015-06-01,1,BEVERAGES,2210.0,0
1566382,1566382,2015-06-01,1,BOOKS,0.0,0
1568160,1568160,2015-06-02,1,AUTOMOTIVE,2.0,0
1568161,1568161,2015-06-02,1,BABY CARE,0.0,0
1568162,1568162,2015-06-02,1,BEAUTY,3.0,0
1568163,1568163,2015-06-02,1,BEVERAGES,2439.0,1
1568164,1568164,2015-06-02,1,BOOKS,0.0,0
1569942,1569942,2015-06-03,1,AUTOMOTIVE,16.0,0
1569943,1569943,2015-06-03,1,BABY CARE,0.0,0
1569944,1569944,2015-06-03,1,BEAUTY,2.0,0
1569945,1569945,2015-06-03,1,BEVERAGES,2835.0,2
1569946,1569946,2015-06-03,1,BOOKS,0.0,0
1571724,1571724,2015-06-04,1,AUTOMOTIVE,4.0,0
1571725,1571725,2015-06-04,1,BABY CARE,0.0,0
1571726,1571726,2015-06-04,1,BEAUTY,1.0,1
1571727,1571727,2015-06-04,1,BEVERAGES,1875.0,0
1571728,1571728,2015-06-04,1,BOOKS,0.0,0
1573506,1573506,2015-06-05,1,AUTOMOTIVE,4.0,0
1573507,1573507,2015-06-05,1,BABY CARE,0.0,0
1573508,1573508,2015-06-05,1,BEAUTY,3.0,1
1573509,1573509,2015-06-05,1,BEVERAGES,2432.0,2
1573510,1573510,2015-06-05,1,BOOKS,0.0,0
1575288,1575288,2015-06-06,1,AUTOMOTIVE,0.0,0
1575289,1575289,2015-06-06,1,BABY CARE,0.0,0
1575290,1575290,2015-06-06,1,BEAUTY,3.0,0
1575291,1575291,2015-06-06,1,BEVERAGES,2461.0,7
1575292,1575292,2015-06-06,1,BOOKS,0.0,0
1577070,1577070,2015-06-07,1,AUTOMOTIVE,0.0,0
1577071,1577071,2015-06-07,1,BABY CARE,0.0,0
1577072,1577072,2015-06-07,1,BEAUTY,0.0,0
1577073,1577073,2015-06-07,1,BEVERAGES,863.0,2
