,id,date,store_nbr,family,sales,onpromotion
2917134,2917134,2017-06-30,1,AUTOMOTIVE,11.0,0
2917135,2917135,2017-06-30,1,BABY CARE,0.0,0
2917136,2917136,2017-06-30,1,BEAUTY,2.0,1
2917137,2917137,2017-06-30,1,BEVERAGES,2496.0,30
2917138,2917138,2017-06-30,1,BOOKS,0.0,0
2918916,2918916,2017-07-01,1,AUTOMOTIVE,7.0,0
2918917,2918917,2017-07-01,1,BABY CARE,0.0,0
2918918,2918918,2017-07-01,1,BEAUTY,7.0,1
2918919,2918919,2017-07-01,1,BEVERAGES,2596.0,27
2918920,2918920,2017-07-01,1,BOOKS,0.0,0
2920698,2920698,2017-07-02,1,AUTOMOTIVE,4.0,0
2920699,2920699,2017-07-02,1,BABY CARE,0.0,0
2920700,2920700,2017-07-02,1,BEAUTY,2.0,1
2920701,2920701,2017-07-02,1,BEVERAGES,1135.0,25
2920702,2920702,2017-07-02,1,BOOKS,0.0,0
2922480,2922480,2017-07-03,1,AUTOMOTIVE,0.0,0
2922481,2922481,2017-07-03,1,BABY CARE,0.0,0
2922482,2922482,2017-07-03,1,BEAUTY,5.0,1
2922483,2922483,2017-07-03,1,BEVERAGES,2526.0,27
2922484,2922484,2017-07-03,1,BOOKS,1.0,0
2924262,2924262,2017-07-04,1,AUTOMOTIVE,5.0,0
2924263,2924263,2017-07-04,1,BABY CARE,0.0,0
2924264,2924264,2017-07-04,1,BEAUTY,6.0,1
2924265,2924265,2017-07-04,1,BEVERAGES,2284.0,27
2924266,2924266,2017-07-04,1,BOOKS,0.0,0
2926044,2926044,2017-07-05,1,AUTOMOTIVE,1.0,0
2926045,2926045,2017-07-05,1,BABY CARE,0.0,0
2926046,2926046,2017-07-05,1,BEAUTY,2.0,1
2926047,2926047,2017-07-05,1,BEVERAGES,2691.0,42
2926048,2926048,2017-07-05,1,BOOKS,0.0,0
2927826,2927826,2017-07-06,1,AUTOMOTIVE,5.0,0
2927827,2927827,2017-07-06,1,BABY CARE,0.0,0
2927828,2927828,2017-07-06,1,BEAUTY,5.0,0
2927829,2927829,2017-07-06,1,BEVERAGES,2284.0,39
2927830,2927830,2017-07-06,1,BOOKS,0.0,0
2929608,2929608,2017-07-07,1,AUTOMOTIVE,4.0,0
2929609,2929609,2017-07-07,1,BABY CARE,0.0,0
2929610,2929610,2017-07-07,1,BEAUTY,0.0,0
2929611,2929611,2017-07-07,1,BEVERAGES,2574.0,41
2929612,2929612,2017-07-07,1,BOOKS,1.0,0
2931390,2931390,2017-07-08,1,AUTOMOTIVE,6.0,0
2931391,2931391,2017-07-08,1,BABY CARE,0.0,0
2931392,2931392,2017-07-08,1,BEAUTY,3.0,0
2931393,2931393,2017-07-08,1,BEVERAGES,2351.0,38
2931394,2931394,2017-07-08,1,BOOKS,0.0,0
2933172,2933172,2017-07-09,1,AUTOMOTIVE,2.0,0
2933173,2933173,2017-07-09,1,BABY CARE,0.0,0
2933174,2933174,2017-07-09,1,BEAUTY,3.0,0
2933175,2933175,2017-07-09,1,BEVERAGES,1181.0,35
2933176,2933176,2017-07-09,1,BOOKS,0.0,0
2934954,2934954,2017-07-10,1,AUTOMOTIVE,3.0,0
2934955,2934955,2017-07-10,1,BABY CARE,0.0,0
2934956,2934956,2017-07-10,1,BEAUTY,3.0,0
2934957,2934957,2017-07-10,1,BEVERAGES,2338.0,38
2934958,2934958,2017-07-10,1,BOOKS,0.0,0
2936736,2936736,2017-07-11,1,AUTOMOTIVE,7.0,0
2936737,2936737,2017-07-11,1,BABY CARE,0.0,0
2936738,2936738,2017-07-11,1,BEAUTY,4.0,0
2936739,2936739,2017-07-11,1,BEVERAGES,2372.0,36
2936740,2936740,2017-07-11,1,BOOKS,1.0,0
2938518,2938518,2017-07-12,1,AUTOMOTIVE,7.0,0
2938519,2938519,2017-07-12,1,BABY CARE,0.0,0
2938520,2938520,2017-07-12,1,BEAUTY,7.0,1
2938521,2938521,2017-07-12,1,BEVERAGES,2460.0,45
2938522,2938522,2017-07-12,1,BOOKS,0.0,0
2940300,2940300,2017-07-13,1,AUTOMOTIVE,9.0,0
2940301,2940301,2017-07-13,1,BABY CARE,0.0,0
2940302,2940302,2017-07-13,1,BEAUTY,5.0,1
2940303,2940303,2017-07-13,1,BEVERAGES,2115.0,34
2940304,2940304,2017-07-13,1,BOOKS,0.0,0
2942082,2942082,2017-07-14,1,AUTOMOTIVE,4.0,0
2942083,2942083,2017-07-14,1,BABY CARE,0.0,0
2942084,2942084,2017-07-14,1,BEAUTY,2.0,0
2942085,2942085,2017-07-14,1,BEVERAGES,2529.0,40
2942086,2942086,2017-07-14,1,BOOKS,2.0,0
2943864,2943864,2017-07-15,1,AUTOMOTIVE,6.0,0
2943865,2943865,2017-07-15,1,BABY CARE,0.0,0
2943866,2943866,2017-07-15,1,BEAUTY,5.0,1
2943867,2943867,2017-07-15,1,BEVERAGES,2183.0,38
2943868,2943868,2017-07-15,1,BOOKS,0.0,0
2945646,2945646,2017-07-16,1,AUTOMOTIVE,2.0,0
2945647,2945647,2017-07-16,1,BABY CARE,0.0,0
2945648,2945648,2017-07-16,1,BEAUTY,2.0,0
2945649,2945649,2017-07-16,1,BEVERAGES,1079.0,34
2945650,2945650,2017-07-16,1,BOOKS,0.0,0
2947428,2947428,2017-07-17,1,AUTOMOTIVE,2.0,0
2947429,2947429,2017-07-17,1,BABY CARE,0.0,0
2947430,2947430,2017-07-17,1,BEAUTY,5.0,0
2947431,2947431,2017-07-17,1,BEVERAGES,2381.0,39
2947432,2947432,2017-07-17,1,BOOKS,1.0,0
2949210,2949210,2017-07-18,1,AUTOMOTIVE,3.0,0
2949211,2949211,2017-07-18,1,BABY CARE,0.0,0
2949212,2949212,2017-07-18,1,BEAUTY,3.0,0
2949213,2949213,2017-07-18,1,BEVERAGES,2589.0,42
2949214,2949214,2017-07-18,1,BOOKS,0.0,0
2950992,2950992,2017-07-19,1,AUTOMOTIVE,7.0,0
2950993,2950993,2017-07-19,1,BABY CARE,0.0,0
2950994,2950994,2017-07-19,1,BEAUTY,3.0,0
2950995,2950995,2017-07-19,1,BEVERAGES,2369.0,34
2950996,2950996,2017-07-19,1,BOOKS,0.0,0
2952774,2952774,2017-07-20,1,AUTOMOTIVE,4.0,0
2952775,2952775,2017-07-20,1,BABY CARE,0.0,0
2952776,2952776,2017-07-20,1,BEAUTY,2.0,0
2952777,2952777,2017-07-20,1,BEVERAGES,2006.0,32
2952778,2952778,2017-07-20,1,BOOKS,0.0,0
2954556,2954556,2017-07-21,1,AUTOMOTIVE,10.0,0
2954557,2954557,2017-07-21,1,BABY CARE,0.0,0
2954558,2954558,2017-07-21,1,BEAUTY,2.0,0
2954559,2954559,2017-07-21,1,BEVERAGES,2859.0,30
2954560,2954560,2017-07-21,1,BOOKS,0.0,0
2956338,2956338,2017-07-22,1,AUTOMOTIVE,8.0,0
2956339,2956339,2017-07-22,1,BABY CARE,0.0,0
2956340,2956340,2017-07-22,1,BEAUTY,2.0,1
2956341,2956341,2017-07-22,1,BEVERAGES,2258.0,22
2956342,2956342,2017-07-22,1,BOOKS,0.0,0
2958120,2958120,2017-07-23,1,AUTOMOTIVE,0.0,0
2958121,2958121,2017-07-23,1,BABY CARE,0.0,0
2958122,2958122,2017-07-23,1,BEAUTY,3.0,1
2958123,2958123,2017-07-23,1,BEVERAGES,1024.0,19
2958124,2958124,2017-07-23,1,BOOKS,0.0,0
2959902,2959902,2017-07-24,1,AUTOMOTIVE,4.0,0
2959903,2959903,2017-07-24,1,BABY CARE,0.0,0
2959904,2959904,2017-07-24,1,BEAUTY,1.0,0
2959905,2959905,2017-07-24,1,BEVERAGES,2158.0,22
2959906,2959906,2017-07-24,1,BOOKS,0.0,0
2961684,2961684,2017-07-25,1,AUTOMOTIVE,10.0,0
2961685,2961685,2017-07-25,1,BABY CARE,0.0,0
2961686,2961686,2017-07-25,1,BEAUTY,7.0,1
2961687,2961687,2017-07-25,1,BEVERAGES,2438.0,23
2961688,2961688,2017-07-25,1,BOOKS,0.0,0
2963466,2963466,2017-07-26,1,AUTOMOTIVE,2.0,0
2963467,2963467,2017-07-26,1,BABY CARE,0.0,0
2963468,2963468,2017-07-26,1,BEAUTY,3.0,0
2963469,2963469,2017-07-26,1,BEVERAGES,2242.0,21
2963470,2963470,2017-07-26,1,BOOKS,0.0,0
2965248,2965248,2017-07-27,1,AUTOMOTIVE,5.0,0
2965249,2965249,2017-07-27,1,BABY CARE,0.0,0
2965250,2965250,2017-07-27,1,BEAUTY,1.0,0
2965251,2965251,2017-07-27,1,BEVERAGES,2002.0,27
2965252,2965252,2017-07-27,1,BOOKS,0.0,0
2967030,2967030,2017-07-28,1,AUTOMOTIVE,7.0,0
2967031,2967031,2017-07-28,1,BABY CARE,0.0,0
2967032,2967032,2017-07-28,1,BEAUTY,2.0,0
2967033,2967033,2017-07-28,1,BEVERAGES,2358.0,26
2967034,2967034,2017-07-28,1,BOOKS,0.0,0
2968812,2968812,2017-07-29,1,AUTOMOTIVE,4.0,0
2968813,2968813,2017-07-29,1,BABY CARE,0.0,0
2968814,2968814,2017-07-29,1,BEAUTY,3.0,0
2968815,2968815,2017-07-29,1,BEVERAGES,2161.0,22
2968816,2968816,2017-07-29,1,BOOKS,0.0,0
2970594,2970594,2017-07-30,1,AUTOMOTIVE,1.0,0
2970595,2970595,2017-07-30,1,BABY CARE,0.0,0
2970596,2970596,2017-07-30,1,BEAUTY,2.0,0
2970597,2970597,2017-07-30,1,BEVERAGES,1212.0,16
2970598,2970598,2017-07-30,1,BOOKS,0.0,0
2972376,2972376,2017-07-31,1,AUTOMOTIVE,8.0,0
2972377,2972377,2017-07-31,1,BABY CARE,0.0,0
2972378,2972378,2017-07-31,1,BEAUTY,3.0,0
2972379,2972379,2017-07-31,1,BEVERAGES,2414.0,24
2972380,2972380,2017-07-31,1,BOOKS,1.0,0
2974158,2974158,2017-08-01,1,AUTOMOTIVE,5.0,0
2974159,2974159,2017-08-01,1,BABY CARE,0.0,0
2974160,2974160,2017-08-01,1,BEAUTY,4.0,0
2974161,2974161,2017-08-01,1,BEVERAGES,2627.0,26
2974162,2974162,2017-08-01,1,BOOKS,0.0,0
2975940,2975940,2017-08-02,1,AUTOMOTIVE,4.0,0
2975941,2975941,2017-08-02,1,BABY CARE,0.0,0
2975942,2975942,2017-08-02,1,BEAUTY,2.0,1
2975943,2975943,2017-08-02,1,BEVERAGES,2645.0,25
2975944,2975944,2017-08-02,1,BOOKS,0.0,0
2977722,2977722,2017-08-03,1,AUTOMOTIVE,3.0,0
2977723,2977723,2017-08-03,1,BABY CARE,0.0,0
2977724,2977724,2017-08-03,1,BEAUTY,5.0,1
2977725,2977725,2017-08-03,1,BEVERAGES,2037.0,7
2977726,2977726,2017-08-03,1,BOOKS,0.0,0
2979504,2979504,2017-08-04,1,AUTOMOTIVE,8.0,0
2979505,2979505,2017-08-04,1,BABY CARE,0.0,0
2979506,2979506,2017-08-04,1,BEAUTY,7.0,1
2979507,2979507,2017-08-04,1,BEVERAGES,2479.0,10
2979508,2979508,2017-08-04,1,BOOKS,0.0,0
2981286,2981286,2017-08-05,1,AUTOMOTIVE,5.0,0
2981287,2981287,2017-08-05,1,BABY CARE,0.0,0
2981288,2981288,2017-08-05,1,BEAUTY,3.0,1
2981289,2981289,2017-08-05,1,BEVERAGES,2093.0,7
2981290,2981290,2017-08-05,1,BOOKS,0.0,0
2983068,2983068,2017-08-06,1,AUTOMOTIVE,6.0,0
2983069,2983069,2017-08-06,1,BABY CARE,0.0,0
2983070,2983070,2017-08-06,1,BEAUTY,2.0,1
2983071,2983071,2017-08-06,1,BEVERAGES,968.0,5
2983072,2983072,2017-08-06,1,BOOKS,0.0,0
2984850,2984850,2017-08-07,1,AUTOMOTIVE,7.0,0
2984851,2984851,2017-08-07,1,BABY CARE,0.0,0
2984852,2984852,2017-08-07,1,BEAUTY,5.0,1
2984853,2984853,2017-08-07,1,BEVERAGES,2086.0,7
2984854,2984854,2017-08-07,1,BOOKS,0.0,0
2986632,2986632,2017-08-08,1,AUTOMOTIVE,4.0,0
2986633,2986633,2017-08-08,1,BABY CARE,0.0,0
2986634,2986634,2017-08-08,1,BEAUTY,2.0,1
2986635,2986635,2017-08-08,1,BEVERAGES,2418.0,7
2986636,2986636,2017-08-08,1,BOOKS,0.0,0
2988414,2988414,2017-08-09,1,AUTOMOTIVE,7.0,0
2988415,2988415,2017-08-09,1,BABY CARE,0.0,0
2988416,2988416,2017-08-09,1,BEAUTY,4.0,1
2988417,2988417,2017-08-09,1,BEVERAGES,2311.0,7
2988418,2988418,2017-08-09,1,BOOKS,0.0,0
2990196,2990196,2017-08-10,1,AUTOMOTIVE,9.0,0
2990197,2990197,2017-08-10,1,BABY CARE,0.0,0
2990198,2990198,2017-08-10,1,BEAUTY,10.0,1
2990199,2990199,2017-08-10,1,BEVERAGES,2377.0,6
2990200,2990200,2017-08-10,1,BOOKS,0.0,0
2991978,2991978,2017-08-11,1,AUTOMOTIVE,1.0,0
2991979,2991979,2017-08-11,1,BABY CARE,0.0,0
2991980,2991980,2017-08-11,1,BEAUTY,1.0,1
2991981,2991981,2017-08-11,1,BEVERAGES,1006.0,3
2991982,2991982,2017-08-11,1,BOOKS,0.0,0
2993760,2993760,2017-08-12,1,AUTOMOTIVE,6.0,0
2993761,2993761,2017-08-12,1,BABY CARE,0.0,0
2993762,2993762,2017-08-12,1,BEAUTY,3.0,1
2993763,2993763,2017-08-12,1,BEVERAGES,1659.0,7
2993764,2993764,2017-08-12,1,BOOKS,0.0,0
2995542,2995542,2017-08-13,1,AUTOMOTIVE,1.0,0
2995543,2995543,2017-08-13,1,BABY CARE,0.0,0
2995544,2995544,2017-08-13,1,BEAUTY,1.0,0
2995545,2995545,2017-08-13,1,BEVERAGES,803.0,5
2995546,2995546,2017-08-13,1,BOOKS,0.0,0
2997324,2997324,2017-08-14,1,AUTOMOTIVE,1.0,0
2997325,2997325,2017-08-14,1,BABY CARE,0.0,0
2997326,2997326,2017-08-14,1,BEAUTY,6.0,1
2997327,2997327,2017-08-14,1,BEVERAGES,2201.0,9
2997328,2997328,2017-08-14,1,BOOKS,0.0,0
2999106,2999106,2017-08-15,1,AUTOMOTIVE,4.0,0
2999107,2999107,2017-08-15,1,BABY CARE,0.0,0
2999108,2999108,2017-08-15,1,BEAUTY,4.0,1
2999109,2999109,2017-08-15,1,BEVERAGES,1942.0,11
2999110,2999110,2017-08-15,1,BOOKS,0.0,0
